Wine,Alcohol,Malic.acid,Ash,Acl,Mg,Phenols,Flavanoids,Nonflavanoid.phenols,Proanth,Color.int,Hue,OD,Proline
2,11.864685,0.617542,2.282526,19.172209,81.058694,1.717766,2.124802,0.357455,1.729107,4.695237,1.412112,1.591314,707.768595
2,12.339867,3.057619,2.059215,14.303584,84.935815,2.562282,3.26232,0.189513,1.870452,2.220143,1.114088,3.044076,439.614369
1,14.063702,1.029508,2.381511,13.020092,103.080202,2.327752,2.842994,0.234543,1.59836,4.738938,1.052933,3.233339,1210.289911
2,12.96927,1.561346,2.608192,19.177603,101.447217,2.652445,2.875261,0.356232,2.638845,4.183846,1.022521,2.351149,277.977516
1,13.559225,1.532449,2.404858,18.386685,107.133428,3.001374,3.533125,0.183529,2.57829,6.110703,0.861045,3.261154,1279.814447
2,13.503883,1.868721,2.296642,18.569843,92.414029,1.841135,0.503735,0.292786,0.3702,3.535256,0.739779,1.840066,513.317773
3,11.920278,2.71474,2.37848,19.18861,105.483739,2.325418,2.912922,0.539947,2.20379,8.024527,0.667199,1.41263,553.273167
2,12.840718,1.543063,2.552331,18.246089,109.90556,2.469534,2.038596,0.375432,1.525072,2.329486,0.989901,3.046604,462.378081
3,13.654516,1.504084,1.968993,21.468804,93.899045,1.849336,1.317512,0.524124,1.649266,9.2947,1.015014,1.591227,687.54339
3,13.554491,4.183808,2.487852,21.299023,85.337372,1.280029,0.713148,0.537265,1.203427,5.504171,0.655167,1.498393,724.443937
1,14.197938,0.930112,2.252684,19.583398,112.146343,2.772176,2.65123,0.27314,1.573863,4.929795,1.194707,3.095067,1318.642473
3,13.598442,2.532844,2.659243,14.181832,92.741308,1.367706,1.951196,0.259721,0.84645,5.94675,0.799203,1.534651,610.665598
3,13.468424,1.600776,2.47259,20.036679,101.42064,2.33628,3.477587,0.521831,1.666382,3.846361,0.576969,1.595498,729.427686
3,12.508777,2.748578,1.962088,16.335993,86.41471,1.802691,0.617927,0.150129,0.820561,4.788852,0.588955,1.684223,572.271345
1,14.019928,1.731416,2.905826,24.716598,125.868709,2.789662,2.451345,0.216886,1.352436,8.349138,1.043467,2.684923,1407.066798
3,13.285412,3.012974,2.331219,19.042647,134.249503,1.586514,0.640036,0.445678,1.367604,7.988285,0.649496,1.408857,699.710887
1,13.891325,1.498943,2.355466,20.456284,97.806203,2.666451,2.691042,0.286067,0.710297,2.377325,1.104767,3.575642,908.936046
3,13.284923,2.584851,2.433615,22.427703,101.768643,2.608917,2.852202,0.32571,1.708103,4.995771,0.730414,1.580794,647.513722
1,13.075199,2.095758,2.836527,24.930797,156.152909,2.775911,2.583315,0.201196,1.522147,8.296344,1.164485,3.086243,1311.024654
2,12.451148,1.550968,2.602034,25.196611,100.033919,2.226793,2.233896,0.462237,0.931075,2.614983,0.746729,2.155339,414.925468
1,14.18328,1.991158,2.395635,13.791195,98.672258,3.339634,3.15514,0.277411,1.962381,5.431774,1.0602,2.794091,1367.166234
3,12.966494,3.148164,2.532309,21.071367,93.710218,1.538121,2.815653,0.313894,1.763658,6.148967,0.794442,2.188956,524.59049
2,11.732512,4.416284,2.191526,20.703626,106.298098,1.862425,2.292883,0.676292,1.750172,1.997157,0.643296,3.106818,558.903531
3,12.558901,2.199063,2.337346,21.0207,95.736947,1.797816,2.529953,0.32611,2.749508,4.14059,0.787652,1.346158,528.817745
3,12.368345,3.261627,2.259819,17.521085,102.314413,1.359939,0.717851,0.430876,1.53144,3.284089,0.601585,1.44184,889.374713
2,12.708619,1.59923,2.358911,13.535308,96.699969,3.605648,3.617505,0.269825,0.909465,1.621658,1.179093,1.237449,612.822284
3,12.949115,1.565116,2.341805,21.228314,81.643047,1.919366,0.599213,0.383138,0.783841,5.179167,0.89956,1.378963,738.294586
3,13.183244,3.659596,2.571481,21.130748,80.708661,1.842478,2.488624,0.522164,1.821383,7.579128,0.696604,2.294319,648.996727
3,13.837693,3.898222,2.649011,21.255613,85.933648,2.121676,1.127339,0.355596,0.902827,3.299767,0.804343,1.616345,672.847223
1,14.116874,1.649719,2.682403,14.784325,105.859325,3.032782,3.337349,0.34501,2.682432,6.735665,1.11705,2.844617,1305.165761
2,11.610694,1.548147,2.043633,20.354849,97.922375,1.716536,1.868031,0.510584,1.774601,2.849534,0.990706,2.121738,849.482705
1,13.600427,1.71112,2.587828,20.005377,103.065539,2.471926,2.784103,0.283468,1.993713,5.897976,0.97033,3.170103,1057.902392
1,13.607666,1.826088,2.513395,17.655273,101.670411,2.257605,1.524999,0.57149,1.453024,7.636995,0.96552,2.738865,1125.040804
3,12.260546,0.86021,1.952928,19.022283,85.300919,1.293836,0.600334,0.553686,1.005867,4.006845,0.606218,1.807953,644.698086
3,13.1952,2.99791,2.274879,22.859772,101.782193,1.586702,1.654426,0.487472,0.880928,4.628424,0.896813,1.410905,586.293413
2,14.348538,1.754026,2.419571,13.599027,106.882547,1.86165,1.222268,0.546823,1.501937,2.529286,0.963286,2.065117,515.917763
2,11.970764,1.512233,2.011953,14.86011,82.866804,1.760642,1.070377,0.614432,0.994151,2.531457,0.996002,1.716546,546.095631
3,12.927014,3.377899,2.330378,19.249555,103.589444,1.305963,1.557814,0.599429,3.384424,8.629437,0.652671,1.629987,328.668127
2,11.697859,1.929237,2.01075,25.897035,100.25238,2.628291,2.118151,0.405752,1.874569,1.764087,1.070449,3.557767,402.422213
3,12.440966,4.065853,2.424935,19.663598,95.174414,1.402182,1.133399,0.216687,0.680837,4.746194,1.09168,2.251958,560.884957
2,11.80005,1.786561,2.420936,23.572809,84.666621,1.779426,1.038798,0.283624,1.480114,3.532579,0.595631,2.0444,549.028461
1,13.285439,1.815315,2.304789,15.41494,97.312348,3.237101,2.844476,0.311154,1.912104,4.930213,0.969444,3.814092,818.483846
3,12.43938,1.535414,2.534547,18.554936,104.320418,2.665858,1.644812,0.498799,1.134427,10.409665,0.682624,1.771615,619.494498
2,11.622559,1.579916,2.644963,23.537542,90.246244,2.488932,1.239309,0.56593,1.833776,2.709168,1.020586,3.458963,397.104519
3,14.287436,2.63057,2.513237,26.971986,82.720696,1.443015,1.217764,0.216381,2.401152,6.252177,0.836361,2.529312,496.470179
2,12.857976,4.572315,1.918784,18.123019,98.854737,3.180281,1.96821,0.352948,2.703062,3.915733,0.950613,2.036591,870.848869
2,11.309692,1.167151,2.749799,15.589933,91.265309,1.817064,1.303087,0.244993,2.142742,3.573112,1.012414,1.841085,692.794309
2,13.641609,1.814157,2.349915,18.001523,115.50928,1.965796,1.914095,0.340925,1.478137,3.446714,1.054139,3.051402,927.067662
1,13.986714,1.849834,2.433994,18.23746,107.721099,2.557453,2.527419,0.334716,1.233955,5.676651,1.084794,2.819133,1202.833812
1,13.094716,1.426917,1.742831,24.093957,105.552894,2.771193,2.769367,0.412817,0.965279,2.016475,1.095946,2.859131,667.444248
3,12.511238,1.906201,2.276614,18.086448,86.161793,1.555075,3.394415,0.169113,1.91098,4.339213,0.687516,3.593026,371.707829
1,13.439462,2.039991,2.660623,21.939304,93.759566,2.939059,2.906148,0.432229,1.958109,6.31109,1.224724,2.60576,1484.852771
2,12.632012,1.102019,2.395013,21.057823,87.282526,2.630224,2.769118,0.526269,2.33749,6.1156,1.264348,3.362053,459.890357
1,13.960912,1.836468,2.559539,13.785141,130.097447,2.598772,3.644154,0.269333,2.399978,6.389378,1.349963,3.610822,1106.48597
3,11.716276,1.946552,2.286776,19.069931,84.241855,1.476301,0.534259,0.183521,1.025287,4.848825,0.890817,2.892961,393.105065
2,12.889068,5.326889,2.30058,18.395837,91.644871,1.728098,1.280504,0.231344,0.604991,2.382418,1.150029,3.04684,416.93328
1,13.435721,1.725035,2.239217,12.832268,109.753027,2.636523,2.857438,0.3222,1.591622,4.319025,1.056554,2.779144,888.567132
3,12.824853,3.174606,2.348792,19.686183,87.823048,2.444092,2.173623,0.325038,1.662355,7.541963,0.669755,1.608314,493.071158
3,12.209979,2.486129,1.95378,16.140394,82.863884,3.313561,1.468008,0.437516,1.538528,5.770247,0.516933,2.976571,356.388631
3,12.24347,2.711822,2.508171,19.305506,86.999543,1.743291,1.194073,0.334758,0.649498,8.598667,0.67707,2.268909,729.977738
3,12.602558,4.135437,2.26093,18.926785,88.777941,2.331757,0.635194,0.247677,0.852196,8.844628,0.857405,1.909558,527.994895
2,11.727758,1.363622,1.907893,19.739313,94.896488,2.755327,2.736255,0.39017,1.451984,4.108108,0.541495,2.707711,414.408802
3,13.798205,2.745512,1.850132,19.173591,97.977662,1.537287,1.998913,0.557636,1.506141,9.101101,0.586266,2.803555,445.956016
1,13.045372,0.941145,1.801309,17.252963,111.473191,2.675571,2.753163,0.3902,1.855533,4.365426,0.924362,2.719392,1056.382796
1,12.826508,1.689148,2.718708,20.518056,102.405416,3.1283,3.467137,0.212262,2.076516,5.021067,1.080408,2.850821,796.248507
2,12.703757,3.809612,2.276952,21.388235,99.382516,2.351785,2.060897,0.272452,1.20733,3.725244,1.147004,3.111218,452.147744
1,12.91514,1.657821,1.820292,17.991804,100.653873,3.520312,3.62608,0.273708,1.856228,4.698555,0.898128,3.196874,910.461866
2,12.584711,2.831468,2.261344,18.648242,77.864216,1.676073,1.804783,0.467902,1.514414,3.225107,1.196031,2.961931,330.502738
2,12.509871,4.419102,2.371564,22.462222,90.069428,2.689991,3.223478,0.434464,1.965084,3.710499,1.284508,2.98977,368.680576
2,11.982198,2.534434,2.002608,19.189053,107.237472,2.077231,2.698293,0.185398,0.975444,3.72804,0.848045,2.993904,523.449822
2,12.151206,1.901859,2.606905,13.408672,90.209475,2.594039,3.552579,0.398298,2.1386,2.234803,1.331516,2.309623,344.061289
1,14.213888,3.533435,2.693941,18.769735,98.629875,2.6881,1.376589,0.278894,2.565032,4.481724,0.92408,3.500042,973.510337
2,13.085001,1.147902,2.208942,20.450328,126.279374,1.516496,1.125389,0.503607,1.698829,3.357334,1.118998,2.090231,920.456893
1,13.594708,1.626333,2.25736,15.976628,115.042002,3.761335,3.981272,0.286737,3.143478,5.814659,1.083411,3.15336,1353.35172
2,11.742185,2.640778,3.069783,24.062107,88.616317,1.877846,1.083728,0.594068,1.391073,5.362553,1.106328,1.890774,582.927658
2,14.14225,1.470028,2.011447,20.579132,90.662946,2.277449,1.40117,0.318164,1.54931,3.251699,1.190484,3.201906,417.2123
1,14.454675,2.00478,2.252637,15.827625,90.839935,2.6854,3.074487,0.276961,2.78972,4.275964,1.09711,2.6131,1368.629645
1,14.41435,1.795585,2.477859,13.685479,97.234414,2.535338,2.717458,0.46232,1.400907,6.448793,0.983297,3.735141,1599.044986
2,13.439687,1.930008,2.057928,17.660083,91.420501,3.495736,2.709644,0.288963,1.650889,3.461255,1.456845,2.790052,744.648437
1,13.900727,2.638679,2.203379,12.963492,94.325941,2.507041,2.703498,0.430666,0.761787,4.355353,1.057428,2.680794,1045.755639
1,11.785048,3.747263,1.797092,20.52075,106.597559,1.483215,0.815259,0.426371,0.9904,4.562966,0.861524,1.459249,692.640828
2,12.458502,1.279498,2.27072,18.291763,84.260287,2.358942,3.4683,0.424957,1.862428,2.672377,0.984887,2.739061,403.564101
1,13.07436,1.268669,2.401081,18.150489,109.222327,2.366775,0.704711,0.538218,0.834025,9.679066,1.078637,2.115428,685.946542
2,13.670411,1.309341,2.478631,22.246224,90.684308,2.229083,1.827406,0.342277,3.015744,3.650841,0.967937,2.259005,900.134059
1,13.845061,1.882422,2.56026,13.246576,90.573643,2.556655,1.957279,0.404161,0.464475,5.574432,1.040224,1.669039,1136.570134
3,13.59165,4.641276,1.849719,23.539122,90.831781,2.066132,0.82716,0.649177,1.383715,9.205644,0.550137,2.509479,674.139025
2,12.261701,4.189303,2.420905,22.024032,87.435571,2.324906,3.739823,0.607228,1.855264,3.666202,1.119531,2.634055,658.37777
1,13.054515,2.294927,2.711254,21.728943,132.000061,2.674077,2.460487,0.239961,1.390933,3.702305,1.091517,1.632976,656.228955
1,13.632213,1.098799,2.225601,17.648469,118.575628,3.452178,2.560114,0.390154,1.820667,4.401467,0.913246,3.672716,1438.122496
1,13.943998,1.613276,2.401287,15.975871,106.177265,2.016014,1.781188,0.285848,2.734287,5.686598,1.078494,2.996772,1279.911459
2,12.457952,5.27331,2.888329,25.979273,90.03004,1.884711,1.898543,0.563236,1.536633,1.922741,0.960793,3.225878,451.878555
3,11.783858,2.565174,2.347131,12.646971,88.249836,2.09861,2.845778,0.243683,3.015283,10.048865,0.687809,1.515503,734.081899
1,14.092247,1.492504,2.162204,17.162251,96.356901,3.157263,0.807577,0.342811,1.936173,5.766,1.020991,3.759922,1119.553357
2,11.811418,2.200834,2.41758,21.557705,99.387646,1.7076,2.184212,0.270144,2.723984,3.339735,0.948954,2.938215,493.261534
2,12.410083,1.505634,2.372847,21.703551,91.96305,1.412163,1.467661,0.357436,1.600739,4.37293,0.569982,3.080128,468.889561
3,11.394757,4.271956,2.592643,19.874425,104.703733,1.943515,0.769962,0.445953,1.092027,5.270737,0.632631,1.461232,651.812032
2,13.549303,1.46831,1.544847,16.656339,89.012285,2.40377,1.827156,0.217214,0.49401,2.293495,1.455378,2.786354,664.943872
3,12.423935,2.969699,2.622785,18.614308,89.90429,1.349567,0.559776,0.470641,0.624638,3.33483,0.864114,1.573788,706.104199
1,13.566817,1.703302,2.395504,14.671709,103.947481,2.749829,2.386649,0.278136,1.212225,8.401414,0.939683,2.494409,1401.555868
2,11.805358,1.738407,2.404795,16.997607,90.163632,2.589109,2.671203,0.295385,1.901622,1.483556,1.398619,3.19565,399.821553
3,12.743428,1.993724,2.397482,15.725773,99.358402,1.187805,0.73281,0.420528,1.265029,8.952978,0.563106,1.574608,924.226633
1,13.831086,1.60231,2.588637,17.634892,96.119476,3.257312,3.181306,0.139895,2.484934,8.164196,0.9771,3.116484,1105.54951
3,13.600656,2.675675,2.613723,19.371607,94.917105,1.95732,0.469209,0.177798,0.82981,4.322528,0.610773,1.575951,628.679682
1,13.996298,1.650602,2.843796,19.55261,84.945675,3.390458,2.971802,0.205438,1.31828,4.348924,0.933964,2.740016,1230.510702
2,12.418377,2.438323,2.519491,23.590349,90.314339,2.404104,2.333026,0.296299,1.38498,2.66018,0.974294,3.131652,393.975081
2,12.116054,1.403794,2.51568,19.32224,79.213697,1.552037,2.82338,0.252677,1.509149,1.931996,1.130036,3.4555,1180.230915
2,11.99403,1.260303,1.817302,18.297054,81.275036,2.05856,2.003328,0.431534,1.88202,3.345437,1.31709,1.6811,471.84919
1,13.621496,2.135758,2.515979,15.846322,144.390283,2.658344,2.882909,0.351219,1.757758,6.129714,1.15758,2.567426,1326.842707
2,12.609598,1.333359,2.112885,18.931286,91.860127,2.178611,2.229196,0.581588,1.14573,3.235821,0.797904,3.657667,546.553549
1,13.166648,2.594939,2.400311,12.976536,96.993978,2.754567,2.795257,0.403788,1.634728,6.24391,1.05692,2.665823,1038.925389
2,12.396629,1.346253,2.193293,17.30368,100.018893,2.473951,1.95239,0.38882,1.420596,2.127875,0.886608,2.236215,472.341108
1,14.346116,1.949145,2.775934,18.724699,104.795382,2.513603,1.943537,0.256555,2.05154,5.357164,1.094574,3.154865,1226.034275
1,14.49962,1.849532,2.264348,15.123532,99.792528,3.065333,0.316933,0.544942,1.215584,5.872574,1.110123,3.64499,874.568041
1,13.702559,1.638404,1.709819,25.619344,97.817105,2.049365,2.849327,0.305421,0.621662,4.956199,1.110672,2.911742,996.299219
1,12.595852,2.690171,2.286166,23.787588,103.020631,3.415755,0.784008,0.570222,0.639673,4.514488,1.054416,3.126332,705.486308
3,13.346021,3.040812,2.346825,17.156054,91.761706,1.434404,0.746946,0.21834,1.585071,7.457133,0.599812,1.53387,718.615643
1,13.996776,2.929224,2.331825,17.675331,84.363284,1.783206,3.66418,0.539957,1.95731,8.044587,1.117489,2.897672,524.528709
2,13.408127,1.554734,2.524921,21.183309,123.635922,1.498462,3.371166,0.297895,2.819714,3.078761,1.266668,2.511176,959.677948
1,14.262695,4.709476,2.327424,21.76748,101.970089,3.183052,4.069177,0.263806,2.3523,2.768497,1.101568,3.51973,853.200277
3,13.210924,5.048715,2.691906,23.922945,92.40994,1.413558,1.448617,0.49978,0.745918,10.164661,0.643371,1.587708,733.903068
1,13.446555,3.896678,1.837589,16.583482,93.84249,2.982754,3.068262,0.26111,1.483077,4.677417,1.153043,3.800376,988.812054
2,12.095844,1.615222,2.277481,17.987845,96.090404,1.953401,1.210524,0.339734,1.784949,2.806099,1.350706,1.527667,393.485295
2,12.6055,3.455322,2.308389,17.750472,82.307696,1.419233,0.674595,0.331967,2.34277,2.83764,0.996605,2.381083,521.313822
3,12.441884,1.55457,2.759629,18.173565,89.062984,1.956507,0.716386,0.365229,1.407184,9.162668,0.643551,3.061721,706.267617
3,13.008078,4.654291,2.414701,20.589324,108.055134,1.517479,0.564127,0.403256,1.288862,9.32812,0.630572,1.6611,1030.827817
3,13.417849,4.418804,2.463087,20.398364,92.931806,3.193448,1.895648,0.401836,1.909238,10.097896,0.715593,1.626693,646.030505
1,14.170696,1.793317,2.318945,15.580889,127.393729,2.553601,2.799785,0.274659,1.588953,4.545205,0.866931,3.112296,1548.271035
3,12.617759,2.808315,2.227191,18.563708,92.655724,1.928099,0.599672,0.29129,1.590793,6.262289,0.944095,1.559886,727.92976
2,11.611213,1.992416,2.199497,19.642195,88.970111,1.584171,2.262811,0.402202,1.953939,5.199344,0.854266,3.386283,579.742394
2,11.312499,2.74844,2.622468,26.422245,92.550569,2.499328,1.980789,0.225732,0.887999,1.664253,0.628412,2.994913,417.906053
2,12.65143,1.850304,2.2354,24.93386,106.325941,1.913028,1.257794,0.237982,0.901049,3.253228,0.973947,3.070101,519.258695
2,11.308189,1.95192,2.465585,21.277932,98.457558,2.718004,2.802519,0.284551,1.401247,3.650626,1.018878,2.979317,680.343196
1,14.364283,2.144484,2.463313,17.803742,89.497659,2.763839,3.513415,0.332576,1.869078,3.632508,1.012108,2.953937,1368.248989
2,11.874324,1.519949,2.857428,24.673985,83.065891,2.040369,3.276286,0.46847,1.324536,4.681553,1.036807,2.357407,498.675099
3,13.022482,2.582698,2.688036,26.689197,99.03529,1.467475,0.63919,0.449672,0.758291,2.284988,0.732987,1.787118,658.71044
2,12.654775,1.973304,2.933491,19.9798,83.67641,2.074631,1.119529,0.665759,1.379573,4.691599,1.271074,2.744603,637.899056
3,12.888491,3.514205,2.359405,15.946214,104.953161,1.908091,1.600903,0.485409,0.96538,7.841649,0.639019,1.152955,666.834953
2,12.077542,1.695123,2.599352,16.729537,106.550391,1.501313,1.244118,0.348517,1.647898,2.380895,1.055323,2.876095,520.586095
2,12.115261,0.825232,2.356611,17.30775,125.546736,2.394191,1.331674,0.534214,0.953442,3.402947,0.821644,2.876892,1049.07156
2,12.034419,1.663394,2.815239,21.706877,108.848781,1.966063,2.613152,0.580567,1.768542,3.145926,1.161836,3.123051,834.787735
2,11.474062,1.199086,2.442979,21.398948,91.577299,1.872425,0.632495,0.281162,0.48659,4.55606,1.314652,1.875501,552.402972
2,11.784113,1.46552,2.803977,21.908759,109.763825,1.821834,1.925979,0.430933,1.558036,3.701354,1.218209,2.480033,916.616758
3,13.349918,4.251109,2.40752,19.952624,95.01442,1.281269,0.597543,0.429356,1.983205,8.614732,0.797967,1.828305,738.919538
1,13.110993,1.738084,2.679535,19.180717,105.177743,2.60074,3.18744,0.222598,1.637059,10.552709,0.814014,1.549586,1057.226042
2,12.614636,1.916224,2.544335,19.386183,87.87267,1.912295,2.197835,0.560865,1.816653,2.895454,1.365616,2.83203,335.649692
2,12.045526,1.339704,2.060879,18.897181,92.581498,3.221503,2.518811,0.248583,1.490795,5.351511,0.942829,1.873934,500.238799
3,14.206351,4.918894,2.514089,24.988028,87.899461,1.927416,0.683817,0.444273,0.745605,10.64117,0.649133,2.014279,650.87624
1,13.331452,1.59797,2.286273,20.977647,95.738758,2.355187,2.938322,0.25718,1.819978,11.31313,1.03704,3.446713,927.080814
2,11.709864,1.134472,2.323979,17.620583,84.120384,2.312359,2.598506,0.511803,1.609979,3.123555,0.897948,1.824491,822.120888
2,11.929741,4.865032,2.019493,18.258973,80.248352,3.031694,1.983956,0.262154,0.909051,1.614492,1.268354,2.678385,675.334876
1,13.430121,1.73938,2.36183,17.391164,106.608398,3.195693,3.277288,0.252719,1.887314,6.077434,0.815033,2.841254,1031.872274
2,12.277757,0.79831,2.107683,17.456971,131.819807,1.484355,1.614473,0.315591,1.229082,2.445104,1.248518,2.19442,816.250595
2,11.881524,1.239954,2.486453,16.503723,80.891864,1.884768,2.029991,0.249157,1.255503,4.00384,1.072704,2.328127,354.906791
1,12.368286,1.816099,2.222084,16.092435,106.830926,2.413649,3.233237,0.222623,2.700198,4.999029,1.012142,3.163366,983.234726
2,13.35341,1.618549,2.269676,17.913433,90.864495,1.909773,1.48235,0.322447,0.410676,2.429009,0.894928,3.83488,493.549941
3,13.469099,3.627031,2.534407,19.036854,105.994531,1.432052,0.513009,0.529877,0.709823,10.289234,0.620514,1.661304,886.099306
1,13.538144,1.999791,2.395073,19.502352,96.712414,2.839293,3.790391,0.348155,1.92815,5.868503,0.975464,2.414003,1183.134415
2,12.18923,1.542353,2.456594,25.546619,86.156304,1.540992,1.558172,0.546768,1.6068,2.471664,1.200969,2.866294,472.939312
1,13.75653,3.595508,2.707783,14.493524,98.970459,2.899045,2.782015,0.275113,1.948047,2.518322,0.676907,1.590913,711.376599
